position	artist_id	song_id
1	1069	5183
2	2347	5193
3	2350	5199
4	2345	5186
5	2325	5191
6	2351	5200
7	1278	5190
8	1850	5188
9	2349	5197
10	2290	5176
11	561	5194
12	2352	5202
13	2324	5206
14	2353	5207
15	1538	5208
16	2211	5198
17	2344	5185
18	2354	5210
19	2308	5189
20	623	5209
21	1226	5201
22	2346	5187
23	594	5157
24	133	5192
25	2157	5204
26	2112	5212
27	1847	5213
28	2341	5180
29	2355	5211
30	2348	5195
31	1868	5214
32	2239	5215
33	745	5216
34	2274	5175
35	2243	5170
36	1912	5203
37	1856	5205
38	2329	5158
39	14	5196
40	2338	5172
