position	artist_id	song_id
1	4798	10624
2	4795	10617
3	4799	10627
4	4789	10610
5	4757	10626
6	4793	10614
7	4615	10630
8	4783	10596
9	4779	10590
10	4652	10593
11	2778	10637
12	4643	10625
13	4570	10589
14	4774	10582
15	4775	10583
16	4561	10634
17	4656	10623
18	4702	10632
19	4769	10572
20	4780	10591
21	4691	10621
22	4763	10558
23	4800	10628
24	4790	10611
25	4787	10606
26	4802	10631
27	4512	10635
28	4788	10608
29	3342	10620
30	4728	10574
31	4805	10638
32	4744	10640
33	4806	10641
34	4804	10636
35	4801	10629
36	4807	10642
37	3799	10639
38	4808	10643
39	4753	10644
40	4746	10645
