position	artist_id	song_id
1	6022	13029
2	6002	13005
3	6018	13024
4	6031	13043
5	5992	12994
6	5999	13002
7	5994	12996
8	5988	12990
9	6023	13030
10	6012	13015
11	5172	13019
12	6027	13036
13	5978	12977
14	6020	13027
15	5965	12963
16	6015	13018
17	6030	13040
18	4668	12986
19	6032	13044
20	6029	13039
21	6014	13017
22	5976	12974
23	5963	13025
24	5576	13041
25	5987	12989
26	6005	13008
27	5975	12973
28	6033	13045
29	6014	13038
30	6011	13014
31	5990	12992
32	6028	13037
33	5935	13042
34	6034	13046
35	5954	13034
36	6006	13009
37	6026	13033
38	6014	13035
39	6035	13047
40	5317	13022
