position	artist_id	song_id
1	4347	9763
2	4336	9746
3	4344	9760
4	4348	9766
5	4171	9775
6	3909	9749
7	4332	9742
8	4351	9771
9	4328	9737
10	4076	9764
11	4350	9770
12	2584	9769
13	3961	9758
14	3959	9753
15	4325	9734
16	4234	9772
17	954	9706
18	4092	9732
19	4343	9759
20	4353	9776
21	4352	9773
22	954	9774
23	4049	9765
24	4345	9761
25	4333	9743
26	3617	9777
27	4171	9692
28	4311	9708
29	3525	9778
30	4329	9738
31	4349	9767
32	4354	9779
33	3241	9710
34	729	9768
35	4321	9727
36	4355	9780
37	4339	9752
38	4340	9755
39	4323	9729
40	4316	9719
