position	artist_id	song_id
1	2712	6079
2	2524	6056
3	2199	6083
4	2527	6082
5	2455	6073
6	2709	6074
7	2703	6060
8	1283	6053
9	1092	6075
10	1456	6080
11	729	6084
12	2713	6081
13	2722	6097
14	2699	6055
15	2721	6096
16	1585	6087
17	2720	6095
18	2688	6098
19	2588	6085
20	2471	6090
21	2534	6047
22	2601	6067
23	2725	6103
24	2232	6076
25	2704	6063
26	2719	6094
27	1494	6093
28	2723	6100
29	2717	6091
30	2716	6089
31	2715	6088
32	2398	6099
33	2714	6086
34	2726	6104
35	2718	6092
36	2584	6105
37	2724	6102
38	1162	6101
39	2504	6106
40	2519	6107
