position	artist_id	song_id
1	5773	12635
2	5750	12588
3	5475	12630
4	5191	12583
5	5756	12600
6	4647	12639
7	4563	12634
8	5753	12595
9	5770	12626
10	5750	12636
11	3241	12637
12	5758	12603
13	4485	12598
14	4570	12624
15	4930	12616
16	5764	12613
17	5629	12614
18	5131	12620
19	3653	12627
20	5766	12618
21	5769	12625
22	5320	12633
23	4485	12642
24	5527	12607
25	5177	12592
26	5774	12638
27	5761	12606
28	5767	12619
29	4234	12641
30	4273	12643
31	5658	12629
32	5775	12640
33	5776	12644
34	5765	12615
35	5768	12623
36	5772	12631
37	5317	12632
38	5484	12622
39	5150	12612
40	5728	12554
