position	artist_id	song_id
1	2494	6806
2	2969	6828
3	3043	6843
4	3038	6834
5	3032	6823
6	3040	6838
7	3039	6836
8	1069	6844
9	3034	6827
10	3044	6847
11	3042	6841
12	3035	6829
13	2099	6846
14	2162	6845
15	3037	6833
16	949	6825
17	450	6851
18	2545	6849
19	2990	6855
20	2575	6850
21	2260	6812
22	2727	6856
23	3041	6840
24	3036	6831
25	3045	6852
26	453	6853
27	2494	6857
28	2076	6800
29	3046	6854
30	2524	6858
31	3007	6814
32	3047	6859
33	3048	6860
34	967	6837
35	2215	6839
36	2922	6848
37	2673	6810
38	2171	6835
39	2584	6807
40	3012	6842
