position	artist_id	song_id
1	1188	2505
2	1200	2509
3	1188	2478
4	1177	2510
5	910	2517
6	1074	2511
7	1205	2519
8	95	2483
9	261	2530
10	1136	2507
11	1208	2524
12	1112	2518
13	1207	2523
14	1204	2515
15	1194	2498
16	1206	2521
17	1198	2506
18	294	2522
19	759	2484
20	1203	2514
21	1013	2526
22	1201	2512
23	1202	2513
24	1199	2508
25	566	1144
26	1209	2525
27	1134	2516
28	1077	2529
29	1182	2528
30	1211	2531
31	1212	2532
32	1210	2527
33	1168	2520
34	572	2488
35	1213	2533
36	1133	2492
37	1141	2459
38	1214	2534
39	1150	2493
40	543	1090
