position	artist_id	song_id
1	6228	13312
2	5804	13295
3	6217	13292
4	6209	13280
5	5867	13273
6	6225	13308
7	6216	13291
8	4563	13289
9	6208	13298
10	6212	13286
11	6214	13288
12	6220	13300
13	6213	13287
14	6221	13302
15	6187	13249
16	5853	13283
17	6201	13269
18	6185	13246
19	5027	13310
20	6188	13250
21	6210	13282
22	6134	13264
23	6192	13255
24	6226	13309
25	5694	13305
26	6231	13315
27	6194	13257
28	6215	13290
29	6227	13311
30	6190	13252
31	6218	13296
32	6232	13316
33	5854	13294
34	6229	13313
35	6211	13284
36	5853	13317
37	6121	13158
38	6230	13314
39	6223	13306
40	6203	13271
