position	artist_id	song_id
1	3210	7232
2	2455	7254
3	2290	7255
4	3212	7236
5	3214	7239
6	3220	7250
7	3216	7243
8	3219	7249
9	450	7258
10	3221	7251
11	1538	7261
12	2076	7267
13	2913	7192
14	3218	7248
15	9	335
16	3149	7263
17	3143	7252
18	3225	7262
19	2862	7259
20	2472	7234
21	594	7268
22	3226	7264
23	2097	7270
24	3229	7269
25	3230	7271
26	2987	7273
27	3204	7217
28	453	7274
29	3224	7257
30	3200	7205
31	2241	7272
32	2959	7229
33	3231	7275
34	3200	7276
35	3228	7266
36	3227	7265
37	3232	7277
38	1721	7278
39	3223	7256
40	3205	7220
