position	artist_id	song_id
1	3280	7376
2	3009	7355
3	3279	7370
4	3234	7374
5	3132	7378
6	3290	7388
7	3255	7324
8	1721	7373
9	3281	7377
10	3273	7359
11	3284	7382
12	2454	7394
13	3291	7390
14	2595	7356
15	3200	7395
16	3107	7389
17	3210	7396
18	1538	7391
19	2524	7371
20	1159	2402
21	3256	7397
22	3270	7349
23	2601	7381
24	3285	7383
25	3260	7399
26	2890	7392
27	1808	7398
28	3246	7400
29	453	7372
30	3096	7323
31	3260	7330
32	3293	7401
33	3286	7384
34	2721	7402
35	3064	7403
36	3267	7345
37	3288	7386
38	3243	7404
39	3292	7393
40	2960	7366
