position	artist_id	song_id
1	1791	3882
2	1600	3878
3	1419	3893
4	1786	3863
5	1722	3896
6	931	3890
7	453	3887
8	1779	3883
9	1227	3888
10	1793	3894
11	1408	3900
12	1796	3898
13	1083	3832
14	433	3891
15	1794	3895
16	1620	3901
17	1781	3853
18	1296	3839
19	1709	3903
20	1283	3869
21	1798	3902
22	1800	3906
23	1801	3907
24	1797	3899
25	1795	3897
26	638	3889
27	1248	3871
28	1799	3905
29	1802	3908
30	1255	3858
31	1803	3909
32	1721	3910
33	1711	3911
34	1561	3873
35	1760	3912
36	1033	3904
37	1775	3846
38	1699	3884
39	1790	3879
40	1303	3886
