position	artist_id	song_id
1	1423	3550
2	1552	3544
3	1631	3534
4	632	3556
5	1640	3552
6	1637	3543
7	1645	3563
8	450	3559
9	1552	3564
10	1584	3546
11	1248	3571
12	1278	3566
13	1643	3560
14	1638	3549
15	1419	3576
16	1608	3537
17	1644	3562
18	1648	3572
19	1356	3573
20	1049	3577
21	1647	3568
22	1649	3574
23	1650	3575
24	1646	3565
25	1530	3569
26	1633	3538
27	261	3561
28	1642	3558
29	1110	3578
30	227	3579
31	58	73
32	729	3570
33	1651	3580
34	1248	3581
35	1409	3567
36	1590	3555
37	228	3554
38	1652	3582
39	823	3557
40	1248	3519
