position	artist_id	song_id
1	2554	5712
2	2547	5695
3	2534	5708
4	2550	5702
5	2558	5717
6	2321	5703
7	2455	5688
8	2557	5716
9	2435	5697
10	2553	5710
11	1643	5699
12	2555	5714
13	2560	5720
14	2337	5670
15	2338	5680
16	1806	5713
17	1108	5724
18	2540	5661
19	1825	5711
20	2545	5686
21	2552	5709
22	1456	5723
23	2099	5725
24	1049	5730
25	2393	5718
26	2563	5726
27	2546	5691
28	2561	5721
29	2076	5731
30	2519	5727
31	2562	5722
32	2556	5715
33	2453	5693
34	228	5728
35	2559	5719
36	2545	5698
37	1343	5732
38	372	5733
39	2477	5729
40	2420	5734
