position	artist_id	song_id
1	1538	11188
2	5063	11177
3	5055	11167
4	5066	11180
5	5061	11175
6	3770	11189
7	5065	11179
8	4347	11191
9	5069	11185
10	5067	11181
11	5035	11128
12	4868	11160
13	5030	11116
14	5036	11129
15	4602	11190
16	5068	11183
17	5027	11151
18	4512	11136
19	4343	11182
20	4570	11159
21	4850	11193
22	5064	11178
23	5053	11165
24	5057	11169
25	5071	11192
26	3901	11161
27	5072	11194
28	5060	11173
29	5025	11106
30	4338	11163
31	4613	11195
32	5044	11144
33	5032	11122
34	5022	11156
35	4561	11184
36	4196	11196
37	5059	11172
38	5070	11186
39	4589	11187
40	4960	11197
