position	artist_id	song_id
1	4647	12452
2	5629	12429
3	5668	12440
4	5687	12479
5	5683	12474
6	5676	12454
7	5131	12461
8	5124	12467
9	5672	12446
10	5686	12478
11	5680	12459
12	5191	12466
13	5666	12437
14	5685	12476
15	4668	12465
16	5658	12464
17	5504	12473
18	5485	12456
19	5632	12480
20	5670	12442
21	5682	12470
22	4186	12449
23	5684	12475
24	5688	12481
25	5314	12460
26	5243	12472
27	2601	12483
28	5690	12484
29	5689	12482
30	5654	12414
31	4408	12485
32	5646	12387
33	5435	12486
34	5674	12450
35	5691	12487
36	4645	12435
37	5669	12488
38	4013	12453
39	5652	12489
40	4930	12463
