position	artist_id	song_id
1	1442	3110
2	1437	3101
3	1441	3109
4	1247	3111
5	1285	3121
6	1425	3067
7	1412	3100
8	180	3112
9	1444	3115
10	1446	3118
11	1415	3120
12	1431	3089
13	325	3122
14	1062	3117
15	1438	3102
16	1368	3106
17	1445	3116
18	1019	3099
19	1448	3124
20	1447	3123
21	1451	3127
22	1449	3125
23	1056	3113
24	1332	3119
25	1261	3128
26	995	3129
27	1450	3126
28	372	3098
29	1399	3105
30	1452	3130
31	1453	3131
32	1429	3082
33	948	3084
34	977	3092
35	1244	3097
36	1443	3114
37	1037	3088
38	173	3079
39	1258	3108
40	1404	3104
