position	artist_id	song_id
1	6327	13463
2	6319	13452
3	6311	13439
4	6336	13475
5	6316	13449
6	6325	13461
7	6306	13465
8	6324	13460
9	5686	13442
10	6314	13444
11	5797	13445
12	6326	13462
13	6289	13412
14	6334	13473
15	6304	13429
16	6295	13420
17	6253	13468
18	6322	13457
19	6330	13467
20	6328	13464
21	6338	13478
22	6317	13450
23	6269	13438
24	6335	13474
25	6312	13441
26	6318	13451
27	6339	13479
28	6337	13476
29	6329	13466
30	5640	13437
31	6340	13480
32	6279	13477
33	6307	13447
34	6121	13459
35	6207	13434
36	6284	13403
37	6333	13472
38	5826	13418
39	6331	13469
40	6297	13422
