position	artist_id	song_id
1	2655	5948
2	2232	5927
3	1674	5938
4	791	5951
5	2642	5921
6	2340	5956
7	2653	5945
8	1706	5943
9	2652	5944
10	633	5926
11	2657	5953
12	2455	5940
13	2321	5960
14	2658	5955
15	2290	5957
16	2627	5952
17	2661	5963
18	1699	5962
19	2649	5936
20	2659	5959
21	2601	5912
22	2660	5961
23	2519	5934
24	2455	5967
25	1538	5954
26	2260	5915
27	2654	5947
28	2006	5949
29	2641	5964
30	2662	5968
31	1283	5969
32	1868	5932
33	259	5970
34	2420	5933
35	2162	5958
36	1796	5965
37	2459	5971
38	2477	5966
39	2640	5918
40	2455	5470
