position	artist_id	song_id
1	2204	4837
2	2203	4835
3	2211	4846
4	2210	4844
5	1969	4843
6	2214	4853
7	2215	4854
8	1965	4845
9	2119	4847
10	2212	4848
11	2099	4861
12	791	4850
13	2164	4811
14	2175	4836
15	2064	4858
16	2213	4862
17	2217	4863
18	2037	4855
19	2022	4860
20	2114	4852
21	1808	4867
22	1764	4831
23	1918	4859
24	372	4865
25	1062	4864
26	2216	4856
27	2054	4868
28	2218	4866
29	1730	4869
30	1856	4870
31	5	4851
32	2205	4838
33	2195	4818
34	2219	4871
35	2127	4872
36	2108	4873
37	2208	4841
38	2095	4874
39	1792	4857
40	2194	4817
