position	artist_id	song_id
1	995	1970
2	745	1977
3	1000	1983
4	997	1976
5	507	1995
6	9	1988
7	830	1959
8	998	1978
9	1001	1984
10	729	2001
11	975	1967
12	992	1963
13	703	1989
14	849	1996
15	1003	1991
16	990	1956
17	222	1986
18	635	1972
19	589	2002
20	989	1955
21	512	1981
22	538	1993
23	1005	1994
24	1007	2000
25	1002	1987
26	1006	1999
27	860	1971
28	1004	1992
29	981	1990
30	973	1998
31	804	2003
32	50	1997
33	863	1960
34	918	1935
35	756	1980
36	1008	2004
37	347	2005
38	946	1948
39	803	2006
40	639	1969
