position	artist_id	song_id
1	4408	11322
2	5033	11305
3	5126	11313
4	4626	11326
5	5022	11306
6	4159	11308
7	5135	11333
8	5027	11317
9	4511	11329
10	5082	11293
11	4241	11332
12	4186	11292
13	5061	11327
14	4563	11340
15	5138	11338
16	5125	11312
17	5119	11298
18	5134	11331
19	2260	11275
20	4872	11304
21	4930	11345
22	5088	11336
23	5136	11335
24	5065	11334
25	5130	11321
26	4186	11223
27	4362	11343
28	5139	11339
29	5141	11342
30	5124	11309
31	5122	11303
32	5140	11341
33	5116	11290
34	5131	11323
35	5142	11346
36	5132	11328
37	5098	11246
38	5143	11347
39	4990	11344
40	4643	11348
