position	artist_id	song_id
1	2290	8205
2	3589	8221
3	3412	8218
4	3619	8207
5	3351	8226
6	3632	8232
7	3629	8229
8	3601	8174
9	3620	8209
10	3628	8228
11	2392	5304
12	3609	8188
13	3569	8215
14	2721	8189
15	3634	8239
16	3633	8234
17	1069	8238
18	1759	8204
19	3589	8152
20	2957	8213
21	3482	8235
22	3612	8195
23	3618	8206
24	3397	8233
25	3630	8230
26	3436	8191
27	3635	8240
28	2673	8236
29	3637	8244
30	3064	8241
31	729	8242
32	3574	8237
33	3638	8245
34	2987	8198
35	3636	8243
36	3626	8222
37	3621	8210
38	3639	8246
39	3500	8247
40	3597	8227
