position	artist_id	song_id
1	5155	11363
2	5150	11357
3	5149	11356
4	4537	11382
5	3267	11377
6	2260	11367
7	5160	11371
8	5141	11342
9	4931	11366
10	5033	11305
11	4930	11345
12	5135	11333
13	5080	11353
14	4721	11368
15	5169	11387
16	5145	11351
17	5154	11362
18	4563	11340
19	5162	11374
20	5167	11383
21	5161	11373
22	5068	11388
23	5124	11378
24	5151	11358
25	5168	11384
26	4408	11322
27	5022	11385
28	5170	11389
29	5124	11309
30	4872	11372
31	5158	11369
32	5166	11380
33	5138	11338
34	5165	11379
35	5065	11390
36	5159	11370
37	5148	11355
38	4343	11386
39	4511	11391
40	5147	11354
