position	artist_id	song_id
1	2438	5435
2	2444	5449
3	2448	5456
4	2447	5455
5	729	5434
6	2449	5457
7	1868	5450
8	2296	5463
9	1586	5458
10	2441	5443
11	1567	5469
12	2451	5460
13	1069	5467
14	2452	5462
15	2442	5445
16	2456	5472
17	2455	5470
18	2420	5465
19	1969	5476
20	2340	5482
21	2408	5466
22	2342	5477
23	2450	5459
24	2251	5471
25	2393	5473
26	2458	5478
27	2443	5446
28	2457	5474
29	2446	5454
30	1283	5428
31	2459	5480
32	2461	5483
33	2460	5481
34	2426	5479
35	2345	5484
36	2274	5485
37	2462	5486
38	1442	5487
39	2454	5468
40	2236	5475
