position	artist_id	song_id
1	6355	13515
2	6336	13513
3	6360	13520
4	6336	13502
5	5727	13526
6	6348	13497
7	5475	13500
8	6353	13509
9	6362	13523
10	6343	13488
11	4563	13510
12	6037	13532
13	6319	13527
14	6366	13533
15	6352	13508
16	6365	13528
17	6337	13476
18	6363	13524
19	6336	13475
20	6351	13507
21	6349	13504
22	6369	13537
23	6338	13529
24	4563	13522
25	6368	13535
26	6339	13479
27	6345	13490
28	6336	13530
29	6370	13538
30	6367	13534
31	6264	13506
32	6191	13539
33	5475	13536
34	6371	13540
35	6130	13498
36	6361	13521
37	6372	13541
38	6344	13489
39	6364	13525
40	6275	13486
