position	artist_id	song_id
1	4529	10112
2	4510	10078
3	4544	10138
4	4538	10131
5	4534	10120
6	4532	10116
7	2455	10117
8	4509	10122
9	4535	10121
10	4540	10133
11	4511	10080
12	4512	10081
13	4539	10132
14	4013	10105
15	4186	10090
16	4234	10124
17	4520	10096
18	4413	10141
19	4336	10111
20	4542	10135
21	2721	10107
22	4547	10142
23	4410	10108
24	4518	10092
25	4296	10143
26	4461	10104
27	4545	10139
28	4430	10130
29	4516	10087
30	4392	10065
31	4530	10113
32	2260	10144
33	4446	10127
34	4241	10095
35	4537	10126
36	4431	10045
37	4049	10128
38	4546	10140
39	4541	10134
40	4548	10145
