position	artist_id	song_id
1	3865	8791
2	3861	8786
3	3836	8778
4	3200	8798
5	1730	8736
6	3436	8795
7	3870	8802
8	3846	8807
9	3871	8803
10	3854	8760
11	3862	8787
12	2503	8804
13	3876	8811
14	2778	8784
15	2595	8748
16	3440	8792
17	3873	8808
18	2260	8790
19	3866	8794
20	3875	8810
21	3721	8777
22	3874	8809
23	3864	8789
24	1528	8780
25	3881	8816
26	3662	8797
27	3882	8817
28	3880	8815
29	3877	8812
30	3879	8814
31	3878	8813
32	3748	8818
33	3883	8819
34	3884	8820
35	3885	8821
36	3078	8822
37	3078	8758
38	3886	8823
39	3872	8806
40	3859	8783
