position	artist_id	song_id
1	6209	13280
2	5867	13273
3	6187	13249
4	6212	13286
5	6217	13292
6	6203	13271
7	4563	13289
8	6201	13269
9	6188	13250
10	6134	13264
11	6185	13246
12	6213	13287
13	6215	13290
14	5797	13248
15	6210	13282
16	6202	13270
17	6192	13255
18	6214	13288
19	6211	13284
20	6179	13239
21	6190	13252
22	6121	13263
23	6216	13291
24	6194	13257
25	6129	13200
26	6121	13158
27	6198	13266
28	5854	13294
29	6208	13298
30	5804	13295
31	5485	13293
32	6207	13278
33	5853	13283
34	6218	13296
35	6121	13297
36	6219	13299
37	6204	13274
38	6220	13300
39	5694	13265
40	5485	13226
