position	artist_id	song_id
1	5033	11305
2	5126	11313
3	5022	11306
4	4159	11308
5	4186	11292
6	4408	11322
7	5119	11298
8	4626	11326
9	5125	11312
10	4872	11304
11	5082	11293
12	5116	11290
13	5027	11317
14	5122	11303
15	5130	11321
16	4511	11329
17	2260	11275
18	4186	11223
19	5132	11328
20	5061	11327
21	5038	11310
22	4241	11332
23	5118	11297
24	5134	11331
25	5124	11309
26	4919	11287
27	4362	11262
28	5135	11333
29	5098	11246
30	4626	11259
31	4551	11283
32	5131	11323
33	5065	11334
34	3248	11324
35	5133	11330
36	3267	11319
37	5114	11288
38	5136	11335
39	5088	11336
40	5137	11337
