position	artist_id	song_id
1	1285	4377
2	948	4371
3	2021	4380
4	453	4390
5	1969	4392
6	2028	4395
7	1868	4385
8	2031	4400
9	2026	4393
10	2029	4397
11	1278	4378
12	981	4382
13	7	4396
14	228	4406
15	1283	4401
16	2015	4367
17	1303	4391
18	2034	4405
19	1796	4407
20	2033	4404
21	1834	4403
22	2032	4402
23	2002	4341
24	2023	4386
25	2024	4387
26	1728	4408
27	1069	4388
28	2010	4360
29	2036	4411
30	594	4412
31	2037	4413
32	1530	4398
33	2009	4409
34	2005	4353
35	729	4414
36	1248	4415
37	2035	4410
38	1699	4383
39	2020	4379
40	2030	4399
