position	artist_id	song_id
1	6237	13324
2	6244	13339
3	6225	13308
4	6233	13318
5	5540	13323
6	6231	13315
7	6242	13336
8	6208	13298
9	6235	13320
10	6241	13329
11	6239	13326
12	6209	13280
13	5804	13295
14	5527	13332
15	6232	13316
16	6199	13334
17	4186	13340
18	6228	13312
19	5027	13337
20	4563	13289
21	6217	13292
22	5576	13335
23	5867	13273
24	6238	13325
25	6236	13321
26	6246	13342
27	6245	13341
28	5853	13317
29	6243	13338
30	6216	13291
31	6247	13343
32	4647	13322
33	6214	13288
34	6197	13327
35	5124	13330
36	2260	13344
37	6220	13300
38	5964	13345
39	5145	13331
40	5027	13310
