position	artist_id	song_id
1	2002	4341
2	2010	4360
3	1285	4377
4	2015	4367
5	2006	4355
6	1412	4365
7	948	4371
8	1931	4335
9	1988	4347
10	1278	4378
11	1987	4354
12	2011	4361
13	2021	4380
14	2009	4359
15	193	4350
16	1102	4368
17	9	4356
18	2014	4366
19	2020	4379
20	2022	4381
21	981	4382
22	1705	4375
23	1403	4369
24	1699	4383
25	2012	4362
26	1868	4385
27	2005	4353
28	1806	4326
29	1825	4384
30	2023	4386
31	2018	4374
32	2019	4376
33	2024	4387
34	1934	4352
35	1283	4348
36	1069	4388
37	2025	4389
38	731	4337
39	2016	4370
40	99	151
