position	artist_id	song_id
1	1412	3028
2	1283	3045
3	1368	3021
4	1414	3040
5	1333	3038
6	1226	3046
7	1276	3047
8	1359	3048
9	1411	3026
10	1416	3051
11	1418	3053
12	1415	3049
13	1399	3033
14	594	1185
15	433	3024
16	1417	3052
17	1407	3020
18	261	3050
19	1157	3032
20	594	3056
21	1038	3034
22	1371	3041
23	1420	3057
24	660	3039
25	1285	3035
26	1419	3054
27	1410	3025
28	1303	3055
29	1421	3058
30	1049	3059
31	1413	3036
32	1401	3005
33	1188	3044
34	1110	3043
35	1404	3015
36	1402	3008
37	725	3060
38	1312	3037
39	1308	3029
40	197	3031
