position	artist_id	song_id
1	2321	6119
2	2162	6113
3	2721	6096
4	2725	6103
5	2455	6126
6	594	6118
7	2726	6104
8	2246	6121
9	2516	6125
10	2727	6109
11	2688	6098
12	2732	6122
13	2571	6131
14	2712	6079
15	1585	6087
16	2731	6120
17	2733	6128
18	2722	6097
19	1283	6127
20	2534	6123
21	2736	6134
22	1067	6108
23	2584	6105
24	2504	6106
25	2338	6132
26	2527	6082
27	2737	6135
28	2472	6115
29	2734	6129
30	2265	6133
31	2735	6130
32	989	6136
33	1005	6137
34	2720	6095
35	2674	6138
36	2545	6139
37	2095	6140
38	2728	6110
39	2738	6141
40	485	984
