position	artist_id	song_id
1	5853	13691
2	6497	13712
3	6489	13701
4	6506	13723
5	6499	13714
6	5853	13695
7	6487	13699
8	6495	13710
9	5527	13709
10	6502	13718
11	6498	13713
12	6478	13684
13	6504	13720
14	6200	13698
15	6463	13665
16	6508	13727
17	6480	13688
18	6501	13716
19	6469	13672
20	6493	13707
21	6361	13681
22	6507	13725
23	6506	13724
24	6479	13685
25	6450	13704
26	6492	13706
27	6130	13728
28	6500	13715
29	6509	13729
30	6475	13680
31	6114	13722
32	6485	13696
33	6453	13678
34	5161	13677
35	6192	13726
36	6505	13721
37	5481	13703
38	6456	13656
39	6503	13719
40	6483	13692
