position	artist_id	song_id
1	2913	7192
2	3193	7191
3	2076	7186
4	791	7190
5	3187	7170
6	3200	7205
7	3107	7166
8	3189	7182
9	3195	7195
10	3197	7199
11	3185	7165
12	632	7203
13	2569	7187
14	3086	7209
15	2922	7171
16	3132	7206
17	3194	7194
18	190	7175
19	3201	7207
20	3038	7183
21	3202	7208
22	3173	7211
23	1594	7193
24	2290	7212
25	3020	7180
26	3064	7174
27	2107	7181
28	1049	7197
29	3199	7202
30	3198	7200
31	3196	7196
32	2171	7213
33	2904	7189
34	2355	7210
35	2946	7214
36	2420	7215
37	3145	7201
38	3173	7141
39	3203	7216
40	3048	7204
