position	artist_id	song_id
1	989	8353
2	1791	8309
3	3673	8347
4	3672	8335
5	2595	8331
6	3436	8340
7	3065	8326
8	3677	8358
9	3647	8342
10	3267	8346
11	1499	8343
12	2260	8354
13	3674	8350
14	3666	8314
15	3243	8312
16	3661	8356
17	2673	8308
18	3645	8333
19	3678	8360
20	3103	8349
21	3615	8355
22	2006	8348
23	3612	8359
24	3662	8329
25	3679	8364
26	3675	8352
27	3680	8365
28	2721	8337
29	3601	8361
30	3663	8306
31	1069	8362
32	3574	8336
33	3681	8366
34	3661	8300
35	3255	8363
36	3682	8367
37	2290	8368
38	1538	8369
39	3676	8357
40	3662	8303
