position	artist_id	song_id
1	5829	12754
2	5813	12721
3	5821	12739
4	5825	12749
5	5475	12715
6	5794	12679
7	5527	12736
8	5806	12703
9	5817	12733
10	5811	12714
11	5172	12702
12	4563	12738
13	5308	12743
14	5819	12735
15	5828	12753
16	5809	12711
17	5145	12732
18	4186	12746
19	5435	12750
20	5833	12759
21	5191	12726
22	5475	12677
23	5641	12758
24	5191	12761
25	5820	12737
26	5824	12747
27	4786	12745
28	5830	12755
29	5750	12696
30	5834	12760
31	5832	12757
32	5826	12751
33	5800	12693
34	5835	12762
35	5827	12752
36	5836	12763
37	5831	12756
38	5837	12764
39	5794	12741
40	3792	12704
