position	artist_id	song_id
1	3436	8117
2	3577	8124
3	3585	8145
4	3590	8153
5	3582	8137
6	2584	8132
7	3371	8138
8	3587	8148
9	3592	8155
10	3586	8146
11	3171	8131
12	3591	8154
13	3593	8156
14	2337	8142
15	3576	8121
16	3574	8159
17	1993	8149
18	3575	8116
19	3589	8152
20	3595	8160
21	3574	8115
22	3553	8140
23	3584	8143
24	3406	8161
25	594	8164
26	453	8165
27	3123	8094
28	3555	8151
29	3596	8162
30	2778	8125
31	3052	8157
32	3594	8158
33	1586	8166
34	3518	8163
35	3123	8167
36	3597	8168
37	3598	8169
38	729	8147
39	3511	8113
40	3240	8126
