position	artist_id	song_id
1	6540	13768
2	6549	13779
3	6535	13762
4	6516	13739
5	6536	13764
6	6378	13777
7	6520	13745
8	6548	13778
9	6546	13774
10	6545	13773
11	6192	13775
12	6544	13772
13	6348	13741
14	6554	13786
15	6382	13758
16	6537	13765
17	6547	13776
18	6533	13760
19	6456	13754
20	6513	13734
21	6555	13787
22	6534	13761
23	6539	13767
24	6558	13790
25	6552	13784
26	6553	13785
27	4485	13791
28	6497	13712
29	6556	13788
30	6508	13727
31	6532	13759
32	6557	13789
33	6521	13746
34	4563	13781
35	6511	13732
36	6550	13780
37	6538	13766
38	6207	13783
39	6559	13792
40	6542	13770
