position	artist_id	song_id
1	1860	7993
2	3457	7996
3	3537	8002
4	3539	8010
5	3103	7838
6	3410	8013
7	3234	7999
8	2340	7973
9	3542	8017
10	3533	7990
11	3541	8016
12	3540	8015
13	3371	8014
14	3243	8018
15	2913	8009
16	3371	7941
17	3406	8027
18	3096	7961
19	1285	3243
20	453	7992
21	782	8022
22	3436	7980
23	3064	8020
24	1069	8001
25	3543	8019
26	3544	8024
27	1538	8021
28	3409	8023
29	3351	8028
30	3538	8005
31	3350	8008
32	3518	7962
33	2778	8029
34	3402	8003
35	3078	7981
36	3311	8012
37	3172	8025
38	2246	8030
39	2862	8026
40	3497	8031
