position	artist_id	song_id
1	4250	9568
2	3342	9520
3	4246	9553
4	4202	9559
5	4171	9546
6	4201	9549
7	4163	9567
8	4251	9570
9	3987	9573
10	4241	9542
11	4253	9576
12	2455	9532
13	4112	9563
14	4252	9571
15	3436	9554
16	4020	9551
17	4162	9558
18	3903	9564
19	4215	9562
20	4103	9560
21	4215	9497
22	4191	9556
23	4237	9538
24	4186	9574
25	4207	9572
26	4249	9565
27	4159	9533
28	4173	9552
29	4209	9569
30	4254	9577
31	3697	9575
32	4255	9578
33	4234	9534
34	4242	9544
35	4238	9539
36	4256	9579
37	4223	9510
38	4216	9580
39	4178	9493
40	4239	9540
