position	artist_id	song_id
1	4917	10877
2	4898	10829
3	4907	10855
4	4671	10871
5	4888	10870
6	4786	10840
7	4203	10881
8	4919	10882
9	4923	10887
10	4408	10853
11	4013	10858
12	4920	10883
13	4787	10860
14	4821	10886
15	2633	10863
16	4908	10856
17	4902	10839
18	4912	10864
19	4362	10888
20	4892	10820
21	4913	10865
22	4868	10873
23	4537	10844
24	4904	10848
25	4023	10872
26	4872	10851
27	4901	10838
28	4924	10889
29	4916	10875
30	4921	10884
31	4728	10878
32	4914	10868
33	4925	10890
34	4911	10862
35	4906	10854
36	4815	10823
37	4922	10885
38	4926	10891
39	4918	10879
40	4264	10874
