position	artist_id	song_id
1	2691	6232
2	2673	6244
3	2112	6246
4	2786	6262
5	2781	6250
6	2753	6252
7	2782	6251
8	2737	6257
9	2769	6204
10	2785	6256
11	981	6207
12	2455	6264
13	1710	6268
14	2784	6255
15	2709	6263
16	2789	6269
17	2778	6270
18	1983	6228
19	1681	6237
20	2787	6266
21	2778	6231
22	2776	6226
23	1547	6253
24	2790	6271
25	2721	6239
26	2777	6230
27	2788	6267
28	2791	6272
29	2780	6243
30	1965	6258
31	2521	6273
32	2638	6261
33	2792	6274
34	2232	6249
35	2793	6275
36	2772	6276
37	2794	6277
38	2783	6254
39	1092	6278
40	2082	6265
