position	artist_id	song_id
1	5839	12770
2	5841	12772
3	5852	12797
4	5825	12749
5	4563	12790
6	5191	12761
7	5848	12786
8	5846	12780
9	5850	12794
10	5830	12784
11	5847	12785
12	5840	12771
13	5750	12792
14	5854	12801
15	5849	12787
16	5794	12783
17	5306	12773
18	5835	12762
19	5811	12802
20	5829	12754
21	5856	12806
22	5826	12796
23	5857	12807
24	5853	12798
25	5475	12799
26	5797	12800
27	5837	12764
28	5844	12778
29	4691	12808
30	5813	12721
31	5630	12803
32	5806	12781
33	5845	12779
34	5124	12805
35	5855	12804
36	5172	12793
37	4234	12782
38	4626	12791
39	5475	12715
40	5842	12774
