position	artist_id	song_id
1	4408	11322
2	5033	11305
3	5126	11313
4	4159	11308
5	5022	11306
6	4626	11326
7	4186	11292
8	5027	11317
9	5082	11293
10	4511	11329
11	5119	11298
12	4241	11332
13	4872	11304
14	5125	11312
15	5061	11327
16	5116	11290
17	5135	11333
18	2260	11275
19	4186	11223
20	5132	11328
21	5134	11331
22	5122	11303
23	5130	11321
24	5088	11336
25	5136	11335
26	5065	11334
27	5124	11309
28	5138	11338
29	5098	11246
30	5139	11339
31	4551	11283
32	5131	11323
33	5038	11310
34	4563	11340
35	5140	11341
36	5141	11342
37	4362	11343
38	5137	11337
39	5118	11297
40	4990	11344
