position	artist_id	song_id
1	2455	11466
2	5199	11456
3	4013	11448
4	4561	11436
5	4930	11474
6	4728	11469
7	5177	11404
8	4512	11462
9	5196	11440
10	4186	11482
11	5205	11468
12	4408	11480
13	5133	11446
14	5210	11481
15	3267	11471
16	5124	11455
17	5202	11459
18	5197	11444
19	5189	11427
20	4691	11431
21	4931	11443
22	5172	11393
23	4765	11472
24	5138	11467
25	5033	11449
26	5204	11463
27	5213	11485
28	5145	11420
29	4815	11435
30	4293	11477
31	4013	11479
32	5207	11473
33	4511	11486
34	5206	11470
35	5208	11475
36	5209	11476
37	5211	11483
38	5212	11484
39	4937	11487
40	4960	11478
