position	artist_id	song_id
1	1245	2619
2	1250	2627
3	1074	2633
4	1244	2618
5	905	2639
6	1255	2648
7	1256	2650
8	782	2638
9	698	2646
10	1261	2659
11	1258	2653
12	1259	2655
13	1231	2635
14	946	2634
15	1174	2652
16	1150	2643
17	1263	2665
18	1262	2661
19	1264	2666
20	1229	2660
21	1249	2624
22	1260	2657
23	37	2636
24	1248	2623
25	1228	2628
26	222	2649
27	1179	2663
28	1265	2667
29	252	2654
30	1110	2662
31	805	2668
32	1028	2664
33	521	2658
34	846	2613
35	734	2640
36	1253	2632
37	1170	2656
38	1257	2651
39	1121	2631
40	1239	2596
