artist_id	name
1124	Dimitri Van Toren
1125	Geordie
1126	Roek Williams
1127	War
1128	Andy Star
1129	Arne Jansen en Les Cigales
1130	Wizzard
1131	Björn & Benny + Anna & Frieda
1132	Barry Blue
1133	Nick Mackenzie
1134	Maddog
1135	Frank en Mirella
1136	Suzi Quatro
1137	Stories
1138	Medicine Head
1139	Ignace
1140	Jim Croce
1141	Jackpot
1142	Los Angeles
1143	Chris Montez and 'Raza'
1144	Dawn featuring Tony Orlando
1145	Uriah Heep
1146	Ton Van Duinhoven als Feyenoord Suppoost Crooswijk
1147	The Peppers
1148	Drupi
1149	Jimmy Helms
1150	Barry White
1151	Undisputed Truth
1152	Salix Alba
1153	Mac Doodle
1154	Santabárbara
1155	Peter Henn
1156	Vader Abraham & Zijn Goede Zonen
1157	Jack Jersey
1158	James Iotti
1159	Steve Miller Band
1160	Marie Osmond
1161	Bryan Ferry
1162	Frank & Mirella
1163	The Wailers
1164	Ray Conniff
1165	The Sweepers
1166	Henk Elsink met Orkest o.l.v. Harry Van Hoof
1167	Loggins & Messina
1168	Cockney Rebel
1169	Paul Anka
1170	Astrid Nijgh
1171	Isley Brothers
1172	John Lennon
1173	Drs. P.
1174	Lemming
1175	Gladys Knight and The Pips
1176	The O'Jays
1177	Three Degrees
1178	Kris Kristofferson
1179	André Moss
1180	Vader Abraham Show Orkest
1181	Cherrie Van Gelder-Smith
1182	Charlie Rich
1183	Dan The Banjo Man
1184	Jan Van Veen
1185	Vader Abraham en Boer Koekoek m.m.v. Kinderkoor De Makkertjes
1186	Farce Majeure Team
1187	Fools
1188	Mud
1189	Gerard Hoeben
1190	Gladys Knight & The Pips
1191	Ringo
1192	Hydra
1193	De Jantjes
1194	Cozy Powell
1195	Jan Akkerman
1196	Luk Bral
1197	The Pointer Sisters
1198	Love Unlimited Orchestra
1199	Bowie
1200	Marc Winter
1201	Alvin Stardust
1202	Catapult
1203	MFSB
1204	Reinhard Mey
1205	Teach-In
1206	Shepstone & Dibbens
1207	Julien Clerc
1208	Terry Jacks
1209	Blue Swede
1210	Neil Sedaka
1211	Rick Nelson
1212	Silvio
1213	Diana Ross & Marvin Gaye
1214	Barrabas
1215	The Trammps - Music By: MFSB
1216	Ronald and Donald
1217	Rogier Van Otterloo
1218	Björn, Benny Anna & Frida (ABBA)
1219	Candlewick Green
1220	Harry Chapin
1221	Leo Unger
1222	Pierre Groscolas
1223	Ivan Heylen
1224	Marvin Hamlisch
1225	Henk en De Stainless Steelband
1226	Hot Chocolate
1227	The Three Degrees
1228	Sparks
1229	American Gypsy
1230	Skylark
1231	The Rubettes
1232	Us
1233	The Stylistics
1234	De Piraten
1235	Resonance
1236	Paul McCartney And Wings
1237	Larry Cotton
1238	Paper Lace
1239	The Hues Corporation
1240	Tony Sherman
1241	Heart ((NLD))
1242	Toni y Los Santos
1243	The First Class
1244	Dalida
1245	George McCrae
1246	Gordon Lightfoot
1247	Bay City Rollers
1248	Donna Summer
1249	Paul Da Vinci
1250	10 C.C.
1251	Circus
1252	Rolling Stones
1253	Brotherhood Of Man
1254	Ekseption - New Formula
1255	Teach In
1256	The Les Reed Orchestra
1257	Drs. P
1258	Donny & Marie Osmond
1259	Mieke
1260	C.Jerome
1261	Spooky & Sue
1262	The Kiki Dee Band
1263	Carl Douglas
1264	Ricky Gordon
1265	Mike Vincent & DVO Electrogram
1266	The Garnets
1267	Classics
1268	Intruders
1269	George McGrae
1270	Conny Vandenbos
1271	Spirit Of St. Louis
1272	Johnny Bristol
1273	Jack Jersey and The Jordenaires
1274	Sweet Sensation
1275	John Lennon with The Plastic Ono Nuclear Band
1276	Sailor
1277	Gloria Gaynor
1278	Leo Sayer
1279	Octopus
1280	Bachman-Turner Overdrive
1281	Billy Swan
1282	Fungus
1283	Queen
1284	Rex Gildo
1285	ABBA
1286	Gary Shearston
1287	Liesbeth List m.m.v. The Animal Crackers
1288	Frans en Monique
1289	David Essex
1290	B.T.Express
1291	The Trammps
1292	Labelle
1293	Joey Dyser
1294	De Deurzakkers m.m.v. F.C. Den Bosch & De Kikvorschen
1295	Next One
1296	Dennie Christian
1297	Disco-Tex & The Sex-O-Lettes
1298	Pilot
1299	Jack Jersey and The Jordanaires
1300	Mike Rondell
1301	Shirley & Company
1302	Ohio Players
1303	Electric Light Orchestra
1304	Johnny & Orquesta Rodrigues
1305	Linda Ronstadt
1306	Cunningham
1307	Squallor
1308	Rubettes
1309	Steve Harley and Cockney Rebel
1310	Sacha & Paul
1311	Arne Jansen & Les Cigales
1312	Peter Schaap
1313	Marx
1314	Bill Amesbury
1315	Telly Savalas - star of the T.V. series Kojak
1316	Lucifer
1317	Roger Glover and Guests
1318	Duane Eddy and The Rebelettes
1319	Joost Nuissl m.m.v.: Het Dameskoor Broekhuizenvorst & De Vorster Kapel
1320	Hank The Knife and The Jets
1321	Mike Berry
1322	Betty Wright
1323	Wess & Dori Ghezzi
1324	Guys & Dolls
1325	Jim Gilstrap
1326	Minnie Riperton
1327	Rufus featuring Chaka Khan
1328	White Butterflies
1329	Moments and Whatnauts
1330	Husky
1331	Michel Sardou
1332	Big Mouth & Little Eve
1333	Silver Convention
1334	Jerry Arendo
1335	Joe Harris
1336	Dooley Silverspoon
1337	Johnny Mathis
1338	Het Simplisties Verbond
1339	Barry and Eileen
1340	Nat Gonella with Ted Easton's Jazzband
1341	Toni Santagata
1342	Holland ((1975))
1343	Andre Van Duin
1344	10 cc
1345	Earth, Wind & Fire
1346	Tammy Wynette
1347	Carol Grimes
1348	Al Downing
1349	Carl Wayne
1350	Kraftwerk
1351	Freddy Fender
1352	Morris Albert
1353	Paul De Senneville & Olivier Toussaint
1354	Sugarloaf & Jerry Corbetta
1355	Galaxy-Lin
1356	Maggie MacNeal
1357	Ome Jan en De Haeghse Bluf Band
1358	Afric Simone
1359	Kamahl
1360	Mieke en Vader Abraham
1361	Limousine
1362	Syreeta
1363	The Eagles
1364	Emily & Tom
1365	Retta Young
1366	Alain Barriere
1367	Smokey
1368	John Denver
1369	Shabby Tiger
1370	Pete Wingfield
1371	Tumbleweeds
1372	Ciska Peters & Ronnie Tober
1373	Cliff Nobles & Co. / Cliff Nobles & Co/ 21 Drive-In-Show Jingles
1374	Sweet Okay Supersister & Los Alegres
1375	Specials ((NLD))
1376	Van McCoy & The Soul City Symphony
1377	José Luis Perales
1378	Bohannon
1379	Typically Tropical
1380	Esther Phillips
1381	Mariska Veres
1382	Peter Held
1383	Harpo
1384	Gilbert Becaud
1385	Billie Jo Spears
1386	Hanny & Frans en De Rekels
1387	K.C. & The Sunshine Band
1388	Manfred Mann's Earth Band
1389	The Moments
1390	The Miracle Workers
1391	Glen Campbell
1392	Tabou Combo
1393	Ritchie Family
1394	Bonnie St. Claire & Unit Gloria featuring Peter
1395	Piet Veerman
1396	Paul Kelly
1397	Natalie Cole
1398	Bob Marley & The Wailers
1399	Trammps
1400	Peter Wiedemeijer
1401	KC and The Sunshine Band
1402	5000 Volts
1403	Barry & Eileen
1404	People's Choice
1405	Sommerset
1406	Outlaws
1407	Penny Mc Lean
1408	Eagles
1409	Jigsaw ((GBR))
1410	Rosy & Andres
1411	Maggie MacNeal met dank aan Het Gewestelijk Orkest
1412	Pussycat
1413	Rijk De Gooyer
1414	Chip Taylor
1415	Tina Charles
1416	Bonnie, Ronnie, Ciska, Nico, Willeke, Harmen, Ome Jan
1417	Kiki & Pearly
1418	Francis Goya
1419	Boney M.
1420	Barclay James Harvest
1421	Rogue
1422	K.C. & The Sunshine Band / KC and The Sunshine Band
1423	Long Tall Ernie & The Shakers
1424	Lee Towers
1425	Nazareth
1426	Steeleye Span
1427	Corrie Van Gorp
1428	De Stipkes
1429	Gérard Lenorman
1430	Vader Abraham & Mieke & De Kermisklanten en Weesper Mannenkoor
1431	Marianne Rosenberg
1432	Tony Bravo
1433	The Wing and A Prayer Fife and Drum Corps
1434	Ton Van Kluyve
1435	The Staple Singers
1436	De Bumpers ((1976))
1437	Slik
1438	Stretch
1439	Rossa Nova
1440	Cotton, Lloyd and Christian
1441	Sandra Reemer
1442	Anita Meyer
1443	The Allman Brothers Band
1444	Bellamy Brothers
1445	Kate & Anna McGarrigle
1446	Eric Carmen
1447	Gilla
1448	Emmylou Harris
1449	Penny McLean
1450	Loeki Knol
1451	Elvin Bishop
1452	Groupies Delite & The Sandwich Band
1453	Tony Sherman & The Sherman Brothers
1454	Mike Oldfield
1455	Catherine Ferry
1456	Billy Ocean
1457	Sammy Davis, Jr
1458	The Glitter Band
1459	John Miles
1460	Miracles
1461	Paul Davidson
1462	Billy Swan & The Jordanaires
1463	Stampeders
1464	Trinity
1465	Pierre Rapsat
1466	Paul McCartney and Wings
1467	Maxine Nightingale
1468	Frank Farian
1469	The Fatback Band
1470	Don Mercedes
1471	Cees & Marjan
1472	Patricia Paay
1473	Hank Mizell
1474	Brass Construction
1475	Johnnie Taylor
1476	The Knack ((NLD))
1477	John Sebastian
1478	Dimitri Van Toren en De Damrakkertjes o.l.v. Hans De Jong
1479	Sutherland Brothers & Quiver
1480	Bob Bouber
1481	Fox
1482	Peter Frampton
1483	John Russell
1484	Bots
1485	The Four Seasons
1486	Paul Nicholas
1487	Jimmy James and The Vagabonds
1488	Jesse Green
1489	Liberation Of Man
1490	Sundown
1491	Rita Hovink
1492	Joe Tex
1493	Full House
1494	The Real Thing
1495	Jeane Manson
1496	Robin Sarstedt
1497	The Manhattans
1498	Eddie Howell
1499	Elton John & Kiki Dee
1500	Mike Vincent
1501	Air Bubble
1502	Sonny : Sonny Worthing
1503	Dr. Hook
1504	Walter Murphy & The Big Apple Band
1505	Billy Joel
1506	Henry Gross
1507	Barbara Nielsen
1508	Liverpool Express
1509	Lia Velasco
1510	Erasmo Carlos
1511	Stills-Young Band
1512	Doros Georgiadis
1513	Johnny Wakelin
1514	Êve Brenner
1515	Starland Vocal Band
1516	Lou Rawls
1517	Fugain et Le Big Bazar
1518	Tavares
1519	Sammy Davis, Jr.
1520	Wild Cherry
1521	Scott Joplin's Treemonisha
1522	Vicki Sue Robinson
1523	La Costa
1524	The Manhattan Transfer
1525	Rick Dees & His Cast Of Idiots
1526	Smokie
1527	Sherbet
1528	Little River Band
1529	J. Vincent Edwards
1530	Oscar Harris
1531	Gheorghe Zamfir
1532	James & Bobby Purify
1533	Ennio Morricone
1534	Arjan Brass
1535	G. Earring
1536	Champagne
1537	Oliver Onions
1538	André Hazes
1539	Osibisa
1540	Showaddywaddy
1541	Ry Cooder
1542	Heart ((USA))
1543	Tony Wilson
1544	Ricky King
1545	The Houseband
1546	Dutch Rhythm Steel and Showband
1547	Boston
1548	Corry Van Gorp
1549	Passe-Partout
1550	The Chaplin Band
1551	Hot Blood
1552	Elvis Presley
1553	De Migra's
1554	David Dundas
1555	Van McCoy
1556	David Soul
1557	Marc Winter Band
1558	Bonnie Tyler
1559	Yvonne Elliman
1560	Julie Covington
1561	Rose Royce
1562	Al Stewart
1563	Martine Bijl
1564	The Spinners
1565	Ronnie and The Big Bear
1566	David Parton
1567	Daryl Hall & John Oates
1568	Barry Biggs
1569	Heddy Lester
1570	Mary MacGregor
1571	Thelma Houston
1572	Boozy
1573	Costa Cordalis
1574	Art Sullivan & Kiki
1575	Chocolat's
1576	Boz Scaggs
1577	Rockaway Boulevard featuring Omar Dupree and Kathy Jackson
1578	Heatwave
1579	Shirley
1580	Gibson Brothers
1581	Jimmy James
1582	Racing Cars
1583	Mr. Big ((GBR))
1584	Guys 'n' Dolls
1585	Peter Gabriel
1586	Normaal
1587	Cerrone
1588	Breeze
1589	Houseband
1590	Dr. Buzzard's Original Savannah Band
1591	Anita Garbo
1592	Jarcha
1593	Ome Joop m.m.v. Dik Voormekaar & Harrie Nack & Mijnheer De Groot
1594	De Havenzangers
1595	Marie Myriam
1596	Internationals
1597	The Mark & Clark Band
1598	Highlight
1599	Veronica Unlimited
1600	Luv'
1601	Joe Bourne
1602	Deniece Williams
1603	Jean Michel Jarre
1604	Elkie Brooks
1605	Jeanette ((ESP))
1606	Shalamar
1607	Space Art
1608	Baccara
1609	Dianne Marchal
1610	Kenny Rogers
1611	Andrew Gold
1612	Johnny Guitar Watson
1613	Mr. Walkie Talkie
1614	Claude-Michel Schönberg
1615	Dillinger
1616	Peters & Lee with The Harry Van Hoof Orchestra
1617	D.C. LaRue
1618	Carlos ((FRA))
1619	Flash & The Pan
1620	The Jacksons
1621	Michael Nesmith
1622	Los Alegres
1623	Match
1624	Thembi
1625	Space
1626	Alessi
1627	Love And Kisses
1628	Frankie Miller
1629	Gilla & Bobby
1630	C.J. & Co.
1631	Supertramp
1632	Sandy Kane
1633	Santa Esmeralda starring Leroy Gomez
1634	Windjammer ((NLD))
1635	Disco-Fritz & His Sauerkrauts
1636	Nico Haak
1637	Danny Mirror
1638	Philadelphia International All Stars
1639	Dingetje
1640	The Floaters
1641	Andy Gibb
1642	Kelly Marie
1643	Foreigner
1644	Rita Coolidge
1645	John Paul Young
1646	Het Sneeuwbaltrio
1647	Peter Koelewijn
1648	Belle Epoque
1649	Café Crème
1650	Danny Williams
1651	The Emotions
1652	The Stranglers
1653	Mink DeVille
1654	Stephan Sulke
1655	Jenny Arean en Frans Halsema
1656	Meco
1657	Disco Reggae Band & Black Slate
1658	Sheila B. Devotion
1659	The Brothers Johnson
1660	Raffaella Carra
1661	Iggy Pop
1662	Giorgio
1663	Patsy Gallant
1664	Pandemonium
1665	Mistral
1666	Tom Robinson Band
1667	The Babys
1668	Crystal Gayle
1669	First Choice
1670	Crown Heights Affair
1671	Jonathan Richman & The Modern Lovers
1672	Randy Newman
1673	Scott Fitzgerald & Yvonne Keeley with The St. Thomas Moore School Choir
1674	Grace Jones
1675	Fischer Chöre
1676	The Brighouse And Rastrick Brass Band
1677	José e Los Reyes
1678	André Van Duin presenteert: Ome Joop en Het Dik Voormekaar Koor
1679	Eruption featuring Precious Wilson
1680	Ram Jam
1681	Commodores
1682	Partner
1683	Santa Esmeralda II
1684	Umberto Tozzi
1685	Peter Allen
1686	Darts
1687	Allan Jeffers
1688	Tol Hansse
1689	Ian Dury
1690	Dee Jay
1691	Robert Gordon with Link Wray
1692	Player
1693	Althia & Donna
1694	Blondie
1695	Gerry Rafferty
1696	Doug Ashdown
1697	L.T.D.
1698	Dolly Parton
1699	Kate Bush
1700	Udo Jürgens & Judy Cheeks
1701	Hein Simons
1702	Conquistador
1703	Raydio
1704	Angel with The California Boys Choir
1705	George Baker
1706	Talking Heads
1707	Nick Lowe
1708	Richard Clayderman
1709	Chic
1710	Genesis
1711	Gruppo Sportivo
1712	Terry Dactyl and The Dinosaurus with Jona Lewie
1713	Donna Lynton
1714	Richard Myhill
1715	Boemerang
1716	Rod Mc Kuen
1717	Clout
1718	Samantha Sang
1719	Plastic Bertrand
1720	Harmony
1721	Henk Wijngaard
1722	Village People
1723	Kansas
1724	Izhar Cohen & The 'Alpha-Beta'
1725	Gitti und Erica
1726	Stargard
1727	Eruption
1728	Robert Palmer
1729	Graham Parker and The Rumour
1730	Vangelis
1731	John Travolta & Olivia Newton-John
1732	Mother's Finest
1733	Het Nederlands Artiestenkoor
1734	Peter Straker
1735	AC/DC
1736	Jimmy "Bo" Horne
1737	The Imperials
1738	Barry Manilow
1739	The Shake Spears
1740	Michael Zager Band
1741	The Surfers
1742	Johnny Mathis & Deniece Williams
1743	Theo Diepenbrock
1744	Bob Seger and The Silver Bullet Band
1745	Massada
1746	Ian Dury & The Blockheads
1747	Rainbow Train
1748	Goldie
1749	The Motors
1750	The Abdul Hassan Orchestra
1751	Patrick Juvet
1752	Luisa Fernandez
1753	La Bionda
1754	Shake
1755	Marshall, Hain
1756	Quincy Jones
1757	Amanda Lear
1758	Linda De Suza
1759	Dire Straits
1760	Herman Brood & His Wild Romance
1761	Arno & Gratje
1762	Jeff Wayne
1763	Frankie Valli
1764	Renée
1765	Dee Dee
1766	FM
1767	A Taste Of Honey
1768	Boy and The Bo-Boys
1769	Olivia Newton-John
1770	John Travolta, Olivia Newton-John & Cast
1771	Kenny Loggins
1772	Evelyn "Champagne" King
1773	Chris Rea
1774	Emly Star
1775	Karen Young ((USA))
1776	The Shirts
1777	Girlie
1778	De Wiko's
1779	John Travolta
1780	Snoopy
1781	Exile
1782	Sun
1783	Ramses Shaffy / Alderliefste met Ramses Shaffy en Liesbeth List / Ramses Shaffy / Alderliefste met Ramses Shaffy en Liesbeth List
1784	Supermax
1785	The Major Dundee Band
1786	Foxy
1787	Gidea Park
1788	Styx
1789	Jeff Wayne featuring Justin Hayward
1790	Ruth McKenny and Banny Bright Orchestra
1791	Meat Loaf
1792	The Millionaires
1793	Yannis Markopoulos
1794	Barbra & Neil
1795	Sylvester
1796	Olivia
1797	Anne Murray
1798	Promises
1799	Chorale
1800	Suzi Quatro & Chris Norman
1801	Ian Dury and The Blockheads
1802	The New Dutch Organ Group
1803	Frank Mills
1804	Peter Tosh - Support Vocals: Mick Jagger
1805	Chaka
1806	Dan Hartman
1807	Earth Wind & Fire
1808	Toto
1809	Sandy
1810	Alicia Bridges
1811	Gebroeders Grimm
1812	Patricia Paay & Yvonne Keeley
1813	André Van Duin (als Meneer De Bok)
1814	Liquid Gold
1815	Tiffany ((NLD))
1816	Third World
1817	Vader Abraham met De Ruimtesmurfen m.m.v. 5 P.K.
1818	Grand Funk
1819	De Breedbekkikkers
1820	Robert Paul
1821	Leif Garrett
1822	Rachel Sweet
1823	Rita Corita
1824	Bontjie Stars
1825	Pointer Sisters
1826	Racey
1827	Jerry Lee Lewis and Friends
1828	Patrick Hernandez
1829	Bino
1830	Japan
1831	Gene Chandler
1832	Duncan Browne
1833	Peaches & Herb
1834	The Ritchie Family
1835	Sister Sledge
1836	Lene Lovich
1837	McGuinn, Clark & Hillmann
1838	Real Thing
1839	Chalawa
1840	De Wonderlijke Avonturen Van Herman Van Veen
1841	Familee
1842	Bram Tchaikovsky
1843	Benelux & Nancy Dee
1844	Deco
1845	Xandra
1846	Milk & Honey ((ISR))
1847	The Police
1848	Arno & Gradje
1849	Cheap Trick
1850	Peter Tosh
1851	Elvis Costello
1852	Polle Eduard
1853	The Players Association
1854	Lou and The Hollywood Bananas
1855	Art Garfunkel
1856	Babe
1857	The Rumour
1858	M
1859	Cashmere
1860	Inner Circle
1861	Kinderen Van Nederland
1862	Earth Wind & Fire with The Emotions
1863	Paul Boey
1864	Pamala Stanley
1865	Instant Funk
1866	Dean Friedman
1867	Squeeze
1868	Dolly Dots
1869	Diesel
1870	Patti Smith Group
1871	Mac Kissoon
1872	Discothèque
1873	Theo Vaness
1874	Ironhorse
1875	Kiss
1876	Baba & Roody
1877	Anita Ward
1878	Randy Vanwarmer
1879	The Cars
1880	Lowell George
1881	Patrick Hernandez and Hervé Tholance
1882	UK
1883	Gary Brooker
1884	Graham Gouldman
1885	The Sunstreams
1886	Gus Williams
1887	Carlsberg
1888	Triumvirat
1889	Rickie Lee Jones
1890	Tubeway Army
1891	Night
1892	The Knack ((USA))
1893	The Boomtown Rats
1894	Earth, Wind v Fire
1895	Jan & Dean
1896	Willem Duyn
1897	Roxy
1898	Herman Van Veen & Monique Van De Ven
1899	Jan & Zwaan
1900	The Wiz Stars featuring Diana Ross & Michael Jackson
1901	Wreckless Eric
1902	De Lenco's
1903	Jacques Kloes m.m.v. Patricia Paay
1904	Fischer-Z
1905	Vader Abraham & 5 PK
1906	The Specials ((GBR))
1907	Bellamy-Brothers
1908	Dschinghis Khan
1909	Ellen Foley
1910	Al Hudson & The Partners
1911	Crusaders
1912	Vitesse
1913	The Sinceros
1914	Amii Stewart
1915	Frantique
1916	Alan Sorrenti
1917	Nottingham Forest with Paper Lace
1918	Buggles
1919	Nils Lofgren
1920	Cory Daye
1921	Kaz Lux
1922	Barbra Streisand & Donna Summer
1923	The Flying Lizards
1924	The Charlie Daniels Band
1925	Sheila & B. Devotion
1926	XTC
1927	Freddie James
1928	Mike Batt
1929	Mac Kissoon and Family
1930	Viola Wills
1931	Maywood
1932	Het Börker Trio
1933	Gheorghe Zamfir met Orkest o.l.v. James Last
1934	Madness
1935	Kelly Family
1936	Sugarhill Gang
1937	New Adventures
1938	Janis Ian
1939	Oh Sixteen-Oh Seven met Zang Van Thijs v.d. Molen
1940	Herbie Hancock
1941	Billy Preston featuring Syreeta
1942	The Selecter
1943	Joe Bataan
1944	Rocky Burnette
1945	André Van Duin & Het Nederlands Elftal
1946	Captain & Tennille
1947	Corry, Bonnie St. Claire, Sandy, Alexander Curly, Willem Duyn, Nico Haak
1948	Wim Kersten en De Viltjes
1949	The Tarney Spencer Band
1950	Herman Brood and His Wild Romance
1951	Rupert Holmes
1952	Godley & Creme
1953	Barbara Markay
1954	Jon and Vangelis
1955	Pretenders
1956	Sjef Van Oekel
1957	The Monotones
1958	The Buggles
1959	Ramones
1960	The Special A.K.A. featuring Rico
1961	Garland Jeffreys
1962	The Nits
1963	Billy Preston & Syreeta
1964	The Whispers
1965	Kool & The Gang
1966	Dionne Warwick
1967	Lenny Kuhr & Les Poppys
1968	Pat Benatar
1969	Spargo
1970	Marti Webb
1971	Teri DeSario
1972	Peter Brown
1973	The Romantics
1974	Bob Seger & The Silver Bullet Band
1975	Danny Boy
1976	Goombay Dance Band
1977	Urban Heroes
1978	Fern Kinney
1979	Sue Saad & The Next
1980	Ray, Goodman & Brown
1981	The Dirt Band
1982	The Beat
1983	Zangeres Zonder Naam
1984	Leon Haywood
1985	Nolan Sisters
1986	Lipps, Inc.
1987	Spinners
1988	Matchbox
1989	Tom Petty and The Heartbreakers
1990	Johnny Logan
1991	Gerard Schoonebeek
1992	Chips
1993	Van Halen
1994	Grace Slick
1995	Hank The Knife & The Crazy Cats
1996	Barbara Dickson
1997	Joan Armatrading
1998	Thijs Van Leer
1999	Sky
2000	Jona Lewie
2001	Dr. Pop
2002	Olivia Newton-John & Electric Light Orchestra
2003	Ben Cramer m.m.v. Trio Thessaloniki
2004	Rodney Franklin
2005	De Electronica's
2006	Benny Neyman
2007	Alides Hidding
2008	Ian Hunter
2009	The Korgis
2010	Bob Marley & The Wailers / Bob Marley
2011	Sweet People
2012	Change
2013	Jimmy Frey
2014	Raymond Van Het Groenewoud & The Centimeters
2015	ELP : Emerson, Lake & Palmer
2016	Anita Meijer
2017	The Blues Brothers
2018	New Musik
2019	Bobby Thurston
2020	Harry Thumann
2021	Ottawan
2022	Bloem
2023	The Press
2024	Stacy Lattisaw
2025	Joe Jackson Band
2026	Freddie Aguilar
2027	Sniff 'n' The Tears
2028	Odyssey
2029	Massara
2030	The Cure
2031	Randy Crawford
2032	Delegation
2033	New Four
2034	Telly Savalas
2035	Duane Eddy and His Twangy Guitar
2036	The Gap Band
2037	George Benson
2038	Precious Wilson
2039	Patti LaBelle
2040	Ginger
2041	Stephanie Mills
2042	Max 'n Specs
2043	Conny Vandenbos In Duet met Janis Ian
2044	Eddy Grant
2045	Gary Fane
2046	Eddie Rabbitt
2047	Roland Kaiser
2048	Hepie en Hepie
2049	Children Of The World featuring Ellen Foley and Jimmy Hall
2050	Air Supply
2051	Stray Cats
2052	Black Slate
2053	De Aal
2054	Doris D and The Pins
2055	La Toya Jackson
2056	Tom Browne
2057	Vader Abraham & Donna Lynton m.m.v. Het Koor "Standfaste"
2058	Fruitcake
2059	Elvis Presley / Elvis
2060	Lio
2061	Azoto
2062	Monty Python
2063	Don Williams
2064	Stars On 45
2065	Barry Hughes & De Kwaffeurs
2066	Midnight Cowboy
2067	Mo
2068	Split Enz
2069	Rod
2070	Visage
2071	Steve Winwood
2072	L-T-D
2073	Maria Verano
2074	Climax Blues Band
2075	De Slijpers
2076	Phil Collins
2077	Patty Brard
2078	Yarbrough & Peoples
2079	Sugar and The Lollipops
2080	Big John Russel
2081	The Pretenders
2082	Kinderen Voor Kinderen
2083	Thunderstorm
2084	Joe Dolce Music Theatre
2085	Ultravox
2086	Steve Forbert
2087	Christopher Cross
2088	Tony Sherman & Julia Loko
2089	Frank Duval & Orchestra
2090	Dolly
2091	Linda Williams
2092	REO Speedwagon
2093	Maribelle
2094	Champaign
2095	Bucks Fizz
2096	Peter Blanker
2097	Shakin' Stevens
2098	T.S. Monk
2099	Kim Wilde
2100	Frankie Smith
2101	Lakeside
2102	Grover Washington, Jr.
2103	Max Werner
2104	Dave Stewart - Guest Vocals Colin Blunstone
2105	Peter Kent
2106	Vanessa
2107	Sheena Easton
2108	Powerplay
2109	G.G. Anderson
2110	Kim Carnes
2111	Voyage
2112	Spandau Ballet
2113	Bruce Springsteen
2114	Peter Koelewijn en Zijn Rockets
2115	Kit Hain
2116	The Nolans
2117	Pino D'Angiò
2118	Adam and The Ants
2119	Doe Maar
2120	Keith Marshall
2121	Sonja
2122	K.I.D.
2123	André Van Duin/ Jut en Jul
2124	Will Tura
2125	De Kermisklanten
2126	Carol Jiani
2127	Imagination
2128	Vader Abraham en De Wuppies
2129	The Clash
2130	Lobo ((NLD))
2131	The Rovers
2132	Daniel Sahuleka
2133	Bad Manners
2134	Ray Parker Jr. & Raydio
2135	Juan Pardo
2136	Lime
2137	Rubberen Robbie
2138	Tom Tom Club
2139	Kirsty MacColl
2140	Bill Wyman
2141	Kid Creole & The Coconuts present Coati Mundi
2142	The Royal Philharmonic Orchestra
2143	The Belcanto's
2144	Aneka
2145	Diana Ross & Lionel Richie
2146	The Brooklyn Bronx & Queens Band
2147	Ron Brandsteder
2148	Juice Newton
2149	Saragossa Band
2150	Hi-Gloss
2151	B.B. Band
2152	Rick James
2153	Soft Cell
2154	Fantastique
2155	Voggue
2156	Timi Yuro
2157	Boys Town Gang
2158	Jo Hoogendoorn
2159	Vulcano
2160	Laurie Anderson
2161	Marcia Hines
2162	Level 42
2163	Guys 'n Dolls
2164	Orchestral Manoeuvres In The Dark
2165	Queen & David Bowie
2166	Raymond Van Het Groenewoud
2167	Dave Stewart with Barbara Gaskin
2168	Tenpole Tudor
2169	Miggy
2170	Rocky Sharpe and The Replays
2171	Prince
2172	Future's World Orchestra
2173	Patrick Cowley
2174	Time Bandits
2175	Drukwerk
2176	Ph.D.
2177	Oscar Benton
2178	Placido Domingo & John Denver
2179	Joep Meloen
2180	Dance Reaction
2181	Weeks & Company
2182	Fay Lovsky
2183	The Human League
2184	The Night People
2185	Tower
2186	Shakatak
2187	The Steve Miller Band
2188	Newz
2189	Central Line
2190	Margriet Eshuijs Band
2191	Riny v.d. Lee
2192	Elaine Paige
2193	The J. Geils Band
2194	Al Jarreau
2195	Lori Spee
2196	Brooklyn Express
2197	The Jam
2198	Risqué
2199	Falco
2200	The Bang Gang
2201	Peter Schreiber
2202	Solution
2203	Nova
2204	Tight Fit
2205	ABC
2206	Skyy
2207	Hank B. Memphis
2208	Ricchi & Poveri
2209	Modern Romance
2210	The Fun Boy Three with Bananarama
2211	Men At Work
2212	Al Bano e Romina Power
2213	Mike Anthony
2214	Paul McCartney - Additional Vocals By Stevie Wonder
2215	Joan Jett & The Blackhearts
2216	Future World Orchestra
2217	The Quick
2218	Doble R
2219	Stone
2220	Sharon Brown
2221	Kokomo
2222	Nicole ((DEU))
2223	Chas & Dave
2224	Spider Murphy Gang
2225	Al Bano & Romina Power
2226	Bananarama & Fun Boy Three
2227	Jon Anderson
2228	Rheingold
2229	Patrice Rushen
2230	Nikka Costa featuring Don Costa On The Guitar
2231	José
2232	Simple Minds
2233	Asia ((GBR))
2234	Adam Ant
2235	June Lodge and Prince Mohammed
2236	Trio
2237	Charlene
2238	James Last
2239	Toontje Lager
2240	Angelique
2241	Kid Creole and The Coconuts
2242	Harry Klorkestein
2243	Bow Wow Wow
2244	Highway
2245	The Brat
2246	Bananarama
2247	Klein Orkest
2248	Tineke Schouten
2249	Joe Jackson
2250	F-R David
2251	Thompson Twins
2252	Deodato
2253	Bennet & Bee
