position	artist_id	song_id
1	2164	4811
2	2106	4799
3	264	4807
4	2194	4817
5	2195	4818
6	2193	4816
7	1459	3152
8	2197	4821
9	1331	4819
10	1652	4809
11	2192	4815
12	2196	4820
13	1285	4810
14	2190	4808
15	2095	4793
16	2198	4823
17	1934	4830
18	2107	4829
19	1278	4824
20	1764	4831
21	2199	4825
22	1926	4827
23	2201	4832
24	2203	4835
25	2200	4828
26	2156	4826
27	2175	4836
28	2204	4837
29	2205	4838
30	2097	4784
31	2202	4833
32	1896	4834
33	2206	4839
34	2099	4773
35	2064	4795
36	2207	4840
37	2208	4841
38	2185	4794
39	2209	4842
40	2184	4789
