position	artist_id	song_id
1	2582	5779
2	2560	5788
3	2232	5795
4	1681	5752
5	2583	5781
6	2584	5782
7	2587	5790
8	2342	5780
9	2579	5774
10	2463	5802
11	453	5803
12	2435	5785
13	2572	5757
14	1952	5797
15	2076	5789
16	2571	5756
17	2590	5796
18	2580	5775
19	2593	5804
20	2393	5791
21	1706	5760
22	2521	5807
23	2260	5809
24	782	5777
25	2591	5800
26	2586	5787
27	2472	5763
28	2113	5555
29	2477	5808
30	2595	5810
31	1759	5806
32	2504	5811
33	2381	5799
34	2596	5812
35	1643	5813
36	2571	5814
37	2597	5815
38	2355	5816
39	2553	5817
40	2594	5805
