position	artist_id	song_id
1	1231	2578
2	989	2579
3	1223	2559
4	609	2560
5	1226	2565
6	1228	2571
7	644	2583
8	1229	2572
9	1141	2574
10	1232	2584
11	1224	2563
12	1188	2552
13	1064	2586
14	1227	2569
15	261	2530
16	1233	2585
17	95	2580
18	735	2582
19	1234	2588
20	1176	2576
21	1081	2587
22	995	2566
23	228	2581
24	1235	2589
25	1236	2590
26	893	2549
27	1198	2591
28	775	2570
29	1140	2577
30	4	2592
31	1218	2539
32	50	2593
33	1237	2594
34	1225	2564
35	1222	2557
36	860	2575
37	1006	2555
38	857	2553
39	105	167
40	1230	2573
