position	artist_id	song_id
1	3916	8896
2	3911	8883
3	1283	8904
4	3342	8861
5	3593	8879
6	3887	8824
7	3427	8854
8	2633	8880
9	3917	8899
10	3918	8902
11	3902	8863
12	1791	8901
13	3913	8885
14	3200	8886
15	3589	8895
16	3436	8889
17	3903	8864
18	1069	8847
19	1558	8898
20	3914	8892
21	3662	8891
22	3096	8900
23	3921	8910
24	3253	8890
25	3836	8859
26	3912	8884
27	3919	8905
28	3454	8908
29	3920	8906
30	3267	8876
31	3525	8838
32	2455	8911
33	3907	8872
34	3241	8912
35	3812	8903
36	3123	8907
37	2006	8913
38	3861	8914
39	3870	8915
40	2928	8909
