position	artist_id	song_id
1	4143	9366
2	4159	9390
3	4140	9363
4	3697	9379
5	4157	9386
6	3935	9385
7	4142	9365
8	4049	9388
9	4153	9380
10	4137	9355
11	4160	9392
12	4136	9352
13	4145	9368
14	4164	9401
15	4161	9393
16	4127	9341
17	2260	9395
18	4076	9397
19	1069	9376
20	4144	9367
21	3903	9402
22	4163	9396
23	4165	9403
24	4158	9389
25	4150	9374
26	3814	9398
27	70	9391
28	2290	9383
29	4132	9348
30	4119	9322
31	3887	9375
32	4126	9340
33	1586	9404
34	4134	9399
35	3621	9400
36	4155	9382
37	4151	9377
38	4154	9381
39	4103	9342
40	4162	9394
