position	artist_id	song_id
1	1456	6000
2	2262	6014
3	2455	6021
4	2681	6004
5	2655	6009
6	2688	6024
7	2680	6002
8	2687	6019
9	572	6010
10	2689	6025
11	2670	6026
12	2199	6030
13	2665	6023
14	2665	5976
15	2232	6013
16	2683	6008
17	2504	6003
18	2673	5992
19	791	5951
20	456	6015
21	2527	6034
22	2692	6031
23	2392	6032
24	2691	6028
25	2690	6027
26	2693	6033
27	2653	6035
28	2684	6011
29	2674	5993
30	1586	6036
31	2338	6007
32	2694	6037
33	2695	6038
34	2696	6039
35	2686	6018
36	2162	6022
37	2624	6029
38	2670	5987
39	2672	5989
40	1706	6020
