position	artist_id	song_id
1	4617	10278
2	4614	10273
3	4372	10292
4	4241	10274
5	4591	10236
6	4615	10276
7	4623	10293
8	4612	10269
9	4620	10284
10	4624	10294
11	4602	10250
12	2778	10296
13	4604	10253
14	4625	10295
15	4609	10261
16	4622	10287
17	4215	10270
18	2455	10279
19	4621	10285
20	4594	10241
21	4605	10256
22	4606	10257
23	4410	10288
24	4437	10230
25	3351	10290
26	4128	10196
27	4626	10297
28	4581	10222
29	4618	10282
30	4611	10265
31	4584	10266
32	4627	10298
33	4561	10289
34	4051	10291
35	4538	10275
36	4628	10299
37	4579	10300
38	4189	10286
39	4013	10280
40	4629	10301
