position	artist_id	song_id
1	6209	13280
2	5867	13273
3	6217	13292
4	6212	13286
5	6187	13249
6	4563	13289
7	6203	13271
8	6201	13269
9	6188	13250
10	6214	13288
11	6134	13264
12	6213	13287
13	6185	13246
14	6216	13291
15	6210	13282
16	6215	13290
17	6192	13255
18	6202	13270
19	5804	13295
20	5797	13248
21	6211	13284
22	6190	13252
23	6179	13239
24	6194	13257
25	6121	13263
26	6218	13296
27	5854	13294
28	6208	13298
29	6220	13300
30	6121	13158
31	6129	13200
32	6207	13278
33	6198	13266
34	6219	13299
35	5485	13293
36	5527	13301
37	5853	13283
38	6121	13297
39	6221	13302
40	5694	13265
