position	artist_id	song_id
1	4057	9203
2	3241	9209
3	4033	9165
4	4063	9216
5	3926	9201
6	3935	9188
7	4052	9197
8	3804	9211
9	4061	9213
10	3699	9176
11	4058	9204
12	3953	9223
13	3866	9207
14	3972	9205
15	3243	9184
16	453	9206
17	259	9112
18	4056	9202
19	4030	9217
20	4038	9172
21	4051	9196
22	3925	9219
23	3987	9163
24	3536	9228
25	4053	9198
26	4060	9212
27	4020	9182
28	3909	9224
29	4062	9214
30	3987	9226
31	3836	9210
32	4064	9218
33	3998	9229
34	3716	9230
35	3342	9227
36	4069	9231
37	4070	9232
38	4065	9220
39	3200	9233
40	4068	9225
