position	artist_id	song_id
1	2524	6525
2	2895	6506
3	2290	6524
4	2838	6539
5	2904	6532
6	2888	6541
7	266	488
8	2897	6513
9	2905	6535
10	2888	6490
11	450	6517
12	7	6510
13	2284	6540
14	1962	6529
15	433	6495
16	2906	6536
17	2205	6519
18	1709	6544
19	2907	6537
20	1868	6533
21	1345	6545
22	787	6551
23	2246	6546
24	2908	6542
25	1395	6543
26	2693	6547
27	2886	6514
28	2909	6548
29	2162	6501
30	2673	6549
31	2614	6550
32	2866	6534
33	2864	6552
34	2900	6521
35	1415	6522
36	459	6553
37	2910	6554
38	2306	6555
39	1161	6556
40	1875	6557
