position	artist_id	song_id
1	3241	10980
2	3770	10967
3	4930	10979
4	4518	10977
5	4960	10956
6	4561	10936
7	4919	10953
8	4589	10914
9	4860	10973
10	4943	10922
11	4413	10974
12	4957	10944
13	4970	10981
14	2076	10949
15	4963	10960
16	4821	10978
17	4013	10955
18	4937	10913
19	4668	10971
20	4932	10905
21	4971	10982
22	4969	10975
23	4952	10987
24	1069	10983
25	4952	10937
26	4930	10897
27	4964	10961
28	3248	10958
29	4881	10988
30	4834	10948
31	4485	10942
32	4641	10985
33	4875	10976
34	4973	10989
35	3470	10970
36	4602	10990
37	4972	10984
38	4626	10986
39	4868	10968
40	4872	10935
