position	artist_id	song_id
1	4400	9852
2	4389	9836
3	4393	9843
4	4402	9855
5	4413	9877
6	4410	9872
7	3525	9869
8	2584	9842
9	4398	9848
10	4397	9847
11	4411	9873
12	4414	9878
13	4412	9876
14	4255	9856
15	4241	9851
16	4392	9841
17	4409	9867
18	3440	9871
19	3697	9857
20	4386	9832
21	4377	9879
22	4256	9880
23	4336	9825
24	3470	9868
25	1807	9858
26	4364	9861
27	4092	9881
28	4415	9882
29	4256	9818
30	4406	9864
31	4380	9883
32	4407	9865
33	4049	9875
34	4159	9835
35	4250	9839
36	1753	9884
37	4416	9885
38	4372	9886
39	4320	9850
40	2076	9874
