position	artist_id	song_id
1	3590	8153
2	3436	8117
3	3577	8124
4	3592	8155
5	3585	8145
6	3593	8156
7	3371	8138
8	3587	8148
9	3582	8137
10	3586	8146
11	3591	8154
12	2584	8132
13	3589	8152
14	3574	8159
15	3597	8168
16	3595	8160
17	2337	8142
18	1993	8149
19	3171	8131
20	3576	8121
21	453	8165
22	594	8164
23	3123	8167
24	3406	8161
25	3596	8162
26	1586	8166
27	3575	8116
28	3598	8169
29	2778	8125
30	3402	8003
31	3599	8170
32	3584	8143
33	227	8171
34	3518	8163
35	3574	8115
36	3600	8172
37	3052	8157
38	2472	8173
39	3555	8151
40	3553	8140
