position	artist_id	song_id
1	5315	11689
2	5307	11676
3	5306	11675
4	5316	11695
5	5124	11665
6	4413	11700
7	5311	11684
8	5300	11662
9	4786	11704
10	5318	11698
11	5321	11705
12	5272	11694
13	5308	11678
14	5172	11693
15	5161	11691
16	5303	11670
17	5322	11706
18	4273	11703
19	5294	11651
20	5325	11709
21	5304	11672
22	5317	11696
23	4013	11710
24	2455	11711
25	5294	11702
26	5326	11712
27	5323	11707
28	5320	11701
29	4821	11668
30	4881	11667
31	5314	11688
32	4919	11685
33	5301	11663
34	5327	11713
35	4851	11679
36	5040	11714
37	5324	11708
38	5285	11628
39	5287	11697
40	5319	11699
